60736,50112,79424
91584,81600,73536
137792,122432,73728
109440,97984,73152
140288,125312,73344
133760,118784,73792
119680,106240,73792
70464,63232,72960
72320,64064,73984
64192,59264,70976
47936,34112,92096
118784,107136,72640
133504,117440,74432
128064,109184,76800
111360,97152,75136
150592,132032,74688
141952,123392,75328
126400,111552,74240
70720,59456,77888
43456,40000,71232
111680,95616,76480
128192,112640,74560
133184,114944,75904
142656,123392,75712
42048,38208,72128
110848,94592,76736
115136,102720,73408
134528,119552,73664
163264,138240,77312
118016,103168,74944
132288,115072,75264
106752,95360,73344
173120,149760,75712
94720,81984,75648
125120,104832,78208
116672,101888,74944
121024,103744,76416
200896,173184,75968
60224,52544,75008
135040,116992,75648
61248,54528,73536
97856,88000,72896
124672,110720,73792
67264,59008,74688
163968,144064,74560
155136,134912,75328
115136,100544,75008
144064,123712,76288
23296,21440,71232
32000,25472,82304
107584,96960,72704
144640,129472,73152
135808,116416,76416
205568,179840,74880
122304,109568,73152
145472,125696,75840
205824,172928,78016
27264,23232,76992
207872,131008,103936
62912,55936,73728
123840,108416,74816
135168,120064,73792
118784,105024,74112
121472,105856,75136
88320,77312,74880
28416,27392,67840
142016,124160,74880
149312,130368,75008
140288,123136,74624
88832,79424,73216
193536,165248,76736
186368,157696,77376
169472,149184,74432
172672,145856,77568
119616,101376,77248
149440,131648,74368
163840,141632,75776
179264,153984,76224
71808,65024,72320
246784,205952,78528
167360,146752,74688
198144,162496,79872
96640,84416,75008
189824,154048,80704
130560,115968,73792
113152,97216,76288
131968,117312,73664
118528,104384,74368
29632,27712,70144
173568,154496,73600
98112,88448,72640
136192,118400,75392
96768,85440,74176
198208,167936,77312
168576,144896,76224
98496,87808,73472
73984,63808,75968
127232,111744,74560
147392,131264,73536
21120,20928,65984
124544,109568,74432
156032,138880,73600
207936,156160,87232
137728,119424,75520
125120,108864,75328
61056,55168,72576
116800,103488,73920
86272,75520,74816
213440,186880,74816
139264,124544,73216
127488,112768,74048
147712,114880,84224
100160,86464,75840
137088,120768,74368
136448,119104,75072
28992,26368,72064
83456,73024,74880
122944,106560,75520
132992,107776,80832
99008,86144,75328
82368,71168,75840
116480,104320,73152
208960,179776,76160
166336,144960,75136
131456,117952,72960
91392,78720,76096
130752,113920,75200
167360,147968,74112
99072,84608,76672
116096,102400,74304
147136,132032,72960
119680,104768,74816
40064,36864,71168
139712,123328,74240
87168,77632,73600
144704,127424,74432
102912,89280,75520
83392,73920,73920
119872,103232,76096
177792,153408,75968
29504,23680,81728
122048,106944,74752
146496,127232,75456
48704,44224,72256
140416,125696,73152
179072,158912,73856
197760,158464,81728
54784,46528,77184
99456,88640,73472
135232,116736,75904
192448,168128,75008
172032,142976,78848
111488,98496,74176
115008,101632,74176
78784,67648,76224
127936,114432,73216
152000,134784,73856
122880,110336,72960
97216,86848,73344
31552,27840,74304
150208,133312,73792
87360,72000,79488
139776,123712,73984
22848,21952,68224
110848,94208,77120
120128,108032,72832
154880,135488,74880
109184,87488,81728
133376,114880,76032
166400,144000,75712
150016,132032,74432
91712,79552,75520
148224,129920,74752
154752,131072,77312
112256,96832,75904
105792,93568,74048
97920,87232,73536
138304,118464,76480
145856,126400,75584
96448,84928,74368
123584,105216,76928
28800,25984,72448
59712,54336,71936
122560,104192,76992
83712,73920,74240
164032,145152,74048
120000,104704,75072
89472,78208,74944
75968,65600,75840
137728,121984,73920
26624,26176,66560
132864,106816,81472
140032,124672,73536
209408,174144,78784
118272,103936,74496
121600,107712,73920
58368,43968,86912
123584,107840,75072
127232,109504,76096
44032,38080,75776
119872,107712,72896
114560,102144,73472
145152,128256,74176
142016,114048,81600
115008,100480,75008
153152,132608,75648
134400,119744,73536
162368,141888,74944
77248,50880,99392
262080,230976,74368
45376,42368,70144
157248,95744,107584
143872,123712,76160
25024,20800,78784
129792,115776,73408
151232,133312,74304
141440,124928,74112
90752,81024,73408
165504,145088,74752
119040,103616,75264
91584,81600,73472
32960,28608,75392
115392,101888,74176
138304,121920,74304
131648,116672,73920
87040,78016,73088
124928,109632,74688
118336,104960,73856
147264,130240,74048
108416,96576,73536
93952,79680,77312
130560,116224,73536
106560,95360,73152
166656,105472,103488
142208,125568,74176
108160,93184,76096
119104,104512,74624
134016,117952,74432
26304,22976,75072
69888,51072,89664
138816,111104,81792
39552,37440,69248
151040,132096,74880
85376,76288,73344
213120,172416,80960
127424,113152,73792
55936,48192,76096
122304,106816,75008
129024,113152,74688
69696,62080,73472
94848,84096,73856
77504,67840,74816
127616,110464,75712
85120,75136,74176
150272,131136,75072
129216,114048,74240
136256,118336,75456
133696,114688,76352
159168,139584,74688
121024,106560,74432
128832,114112,73984
112704,97024,76096
146048,128960,74176
238144,201856,77248
142208,121984,76352
84032,74176,74240
29312,26240,73280
147072,129920,74176
42368,35008,79232
119872,105792,74240
143872,125952,74816
116224,101952,74688
92416,80128,75584
122880,109312,73664
209536,177344,77376
165824,142656,76160
133504,116672,74944
106240,94016,74048
140352,121728,75520
154496,130496,77568
22272,21760,67072
89472,80896,72448
144832,127872,74176
125824,112576,73216
120128,106240,74112
30464,28864,69184
67776,58176,76288
124928,106496,76864
126080,111360,74176
200704,126976,103552
120448,106880,73856
91392,70400,85056
112128,98624,74432
122880,107840,74624
94464,82240,75264
93696,80064,76672
138880,115008,79104
127040,108352,76800
22400,20992,69760
144576,124032,76352
65792,57344,75136
123008,110848,72704
28672,27712,67776
103168,94528,71488
110400,99840,72448
158720,138560,75072
121536,107392,74112
124736,109376,74688
206080,177728,75968
122240,109312,73280
87808,78464,73344
125376,110912,74048
146048,126720,75520
218624,179584,79744
119424,104192,75072
131200,115840,74176
137472,119680,75264
129856,112960,75264
140352,123200,74624
123776,109504,74048
145536,124352,76672
123712,108416,74752
54400,46720,76224
136000,119296,74688
262080,214592,80000
147520,126976,76096
95040,85824,72576
98560,88064,73344
24384,21376,74752
129344,112640,75200
125120,108416,75584
119936,101248,77568
114432,99136,75648
142656,125632,74368
144448,126464,74816
122880,110720,72704
147840,127680,75840
116928,103104,74304
125696,111232,74048
168960,150208,73664
129280,108864,77760
72000,62336,75648
122432,107136,74880
88384,77760,74432
121664,105856,75264
142592,125760,74240
118464,102656,75584
157504,136512,75584
52224,49536,68992
132096,115584,74880
27904,26688,68544
160768,140480,74944
77312,68032,74432
124608,100800,80960
175232,149376,76864
120896,105216,75264
171648,150272,74816
142400,111552,83648
117056,102912,74496
134016,118784,73920
69120,61888,73152
45120,42560,69504
89216,78336,74624
105024,92096,74752
143232,126464,74176
163968,143424,74880
118272,105728,73280
84288,74176,74432
114496,102272,73344
111488,97472,74944
23552,21824,70528
23936,20992,74816
130176,114240,74624
141440,122624,75584
193152,169408,74688
137088,119488,75136
141056,123392,74880
135808,119488,74432
141248,125056,73984
120320,106496,73984
34112,31680,70528
121280,107392,73984
113408,100992,73600
116544,102080,74816
129984,113152,75264
139264,122496,74496
186880,158976,76992
108288,94656,74944
91968,81344,74112
152192,132352,75328
140992,125952,73344
136320,119872,74496
56320,45760,80576
32896,28800,74816
120384,105984,74432
77120,68416,73856
147712,127424,75904
119232,103616,75328
133120,118144,73792
150848,131968,74880
134080,118976,73856
150272,128448,76608
210432,177472,77696
43200,36864,76736
113408,101504,73216
155520,136448,74624
115264,102272,73856
63168,45440,91008
65536,56960,75392
84160,72832,75712
164864,148288,72832
122752,104832,76672
116608,103680,73728
121472,107328,74176
145664,126592,75392
129280,115392,73344
94912,85120,73024
61632,56576,71360
142720,123776,75520
39936,38016,68864
109312,95040,75328
108928,93504,76352
131776,113728,75904
85568,74368,75392
198464,170368,76352
144512,125824,75200
123968,109440,74176
115328,102720,73536
164928,145344,74304
114176,100864,74112
107712,97216,72576
110272,98880,73088
143040,125312,74752
83200,74240,73472
195904,172864,74240
27520,25792,69888
124544,110016,74176
45120,42048,70336
132736,119808,72576
162496,140224,75904
110080,97792,73792
115264,102144,73920
131136,114496,75072
115584,103936,72896
144832,125248,75776
34880,31936,71424
135232,120064,73792
96576,83456,75776
100800,89792,73536
166336,146304,74496
251648,174080,94720
146816,127680,75328
121024,106496,74432
110720,96832,74880
170944,147072,76160
36160,33344,71040
155264,137856,73792
177664,146432,79488
169280,151808,73024
44416,40448,71872
128000,112960,74240
140544,124544,73920
141248,122560,75520
129600,112704,75328
133696,116736,75072
64576,56704,74624
156672,135552,75712
106752,93696,74624
98944,88832,72960
123328,107520,75136
32576,30592,69760
124800,112000,73024
116736,103936,73536
104640,93696,73152
148928,131200,74304
143744,127296,73984
125440,109696,74944
180096,158016,74688
149056,131392,74304
99200,78720,82560
109504,97856,73344
159232,138112,75520
115520,99264,76224
118848,105344,73920
137856,120960,74688
135872,111296,80000
141888,121856,76288
125440,111872,73408
124672,110400,73984
138176,121280,74624
111232,102144,71296
141760,126720,73280
174912,153920,74432
78400,67456,76224
198656,167616,77632
127936,110528,75840
145408,126976,75008
73344,64896,73984
58688,50624,75904
144384,127936,73920
177984,150016,77696
112000,95424,76864
24832,24128,67328
167360,145280,75456
42240,39616,69824
143232,121408,77312
127936,113344,73920
237120,205888,75456
128768,114688,73600
97024,86336,73664
27648,24960,72448
109376,95488,75072
98944,89856,72128
62848,54528,75456
96448,77888,81152
154240,137280,73600
148224,131840,73664
147840,127296,76096
139776,87808,104320
192704,159872,78976
211584,176128,78656
89472,78912,74240
54272,48896,72704
78144,69312,73856
215744,177408,79680
75200,64704,76096
156992,137408,74816
183104,128960,92992
111936,100416,73024
150208,130496,75392
116032,102400,74176
104640,93376,73408
109824,96448,74560
90176,82112,71936
203520,173248,76992
146944,128768,74752
122240,106752,75008
78720,68736,75008
121088,107968,73472
73280,61312,78272
87872,78080,73664
97536,88384,72256
125824,108288,76160
108544,92288,77056
61824,50624,79936
129472,115392,73536
148672,132608,73408
200832,175296,75072
36736,34368,69888
148288,128832,75456
153152,136640,73408
119872,106560,73664
120256,105408,74688
206912,182848,74112
89216,78528,74432
147968,127424,76096
34368,33088,67968
69632,61312,74432
207168,178048,76224
97728,87680,73024
182592,159232,75136
147328,130688,73856
152192,132928,75008
136832,120640,74304
59200,52864,73408
151360,127808,77568
125504,108480,75776
76736,69760,72064
143872,125824,74880
155200,136064,74752
117824,102848,75008
140224,121920,75328
90048,79104,74560
132032,116160,74432
76736,67264,74752
128512,112512,74816
133952,119616,73344
122944,108160,74496
110720,97472,74432
123328,109696,73664
251584,183488,89792
120704,108480,72896
75136,36224,135808
114176,94592,79104
128896,115520,73088
132928,116288,74880
131008,115648,74176
22528,20992,70272
49472,33216,97600
66112,54720,79168
140992,125760,73472
104960,92096,74688
203968,174656,76480
194048,169856,74816
221632,198976,72960
118976,104064,74880
67520,59776,73984
173824,153920,73984
126208,112832,73280
133440,117440,74432
118912,101184,76992
116096,102336,74368
139776,121536,75392
145216,125952,75520
89024,80640,72320
101504,92544,71872
104384,92160,74240
135424,121088,73280
124736,109504,74624
112448,98944,74432
123392,108672,74368
135232,117952,75136
103040,92288,73152
105600,92480,74752
144512,126848,74624
20736,20672,65600
121472,104768,75904
56832,50688,73344
96704,84928,74624
62400,55744,73344
125312,111168,73856
162560,142528,74688
128192,110336,76096
90368,77824,76032
85760,75776,74176
29632,28608,67904
21888,21120,67840
233856,157312,97344
130944,114624,74816
72896,64704,73856
27904,27008,67712
152384,138112,72256
131264,114432,75136
162176,141952,74880
125312,110784,74048
59328,51392,75584
256704,156928,107136
91328,82304,72704
119488,104704,74752
57664,48896,77248
123776,110144,73600
113792,96320,77376
118080,100992,76608
149952,129664,75776
21952,20032,71744
150976,126016,78528
128832,112384,75072
102656,89856,74816
124352,110848,73472
99648,88064,74112
77568,70144,72448
124480,109696,74304
117824,102208,75456
123968,110208,73664
118208,104128,74368
129280,114944,73664
121664,106368,74944
118848,104832,74304
70400,61888,74560
33600,30528,72064
36672,34176,70336
125120,108480,75584
94592,83008,74624
117824,99520,77568
240576,205632,76608
174016,124864,91328
123136,107072,75328
72320,62912,75328
117824,101824,75776
29248,26816,71488
21760,21440,66432
136512,120256,74368
21952,20544,69888
138304,121728,74432
122048,102976,77632
174400,151168,75584
116928,102208,74944
100160,89856,73024
99264,85824,75776
40128,34240,76736
119296,106560,73280
101440,89024,74624
178304,156992,74368
115072,102656,73408
82496,70144,77056
140800,121024,76224
78080,69248,73856
156672,137600,74624
134336,117120,75136
130560,113600,75328
21760,20544,69248
124928,110464,74112
143104,123328,76032
78464,67008,76672
85952,75456,74560
32192,29952,70272
141888,126528,73408
101312,89216,74368
116864,100736,76032
37120,32704,74240
151744,135104,73600
262080,203200,84480
95808,84224,74496
127936,114432,73280
120896,108544,72960
147840,132160,73280
82048,71296,75392
129280,115008,73600
136576,121408,73728
112832,99840,74048
141952,123520,75264
66240,60672,71488
121088,104576,75840
65600,58624,73344
167296,144704,75776
135232,120064,73792
69440,60224,75520
100160,89216,73536
120256,106880,73728
37888,31808,78016
108608,95168,74752
28224,26944,68608
122368,110592,72448
162240,143872,73856
192192,170688,73728
75008,67648,72640
21248,20928,66560
92608,48768,124352
85568,74240,75520
144320,127360,74240
158784,137664,75584
143040,127232,73664
114752,103360,72768
132288,115072,75264
128896,113408,74432
114432,100736,74432
83456,74176,73664
262080,200576,85632
112768,96064,76864
139200,124672,73152
148352,130176,74624
53568,46144,76096
104384,90816,75328
140160,122432,75008
141568,125376,73984
91392,80256,74624
127872,112704,74304
46848,38592,79552
104960,93632,73408
204288,175872,76096
144704,127936,74112
116992,104320,73472
140544,123200,74752
45632,36096,82816
134848,116224,76032
77568,62272,81600
112000,99328,73856
70144,63104,72832
142592,126528,73856
111488,98112,74432
123328,108800,74240
85504,75648,74048
262080,178112,96384
138816,125120,72640
128192,113088,74240
120320,105920,74432
180096,159872,73792
116864,103616,73856
141568,122048,75968
35200,32320,71360
153408,135040,74432
104896,93376,73600
79616,70080,74432
116928,104512,73280
27136,23872,74432
137984,119552,75584
63680,55616,75008
138112,120128,75328
163584,140928,76032
136704,118400,75648
56768,48704,76288
136640,117888,75904
95360,78464,79616
168512,114560,96384
117504,104448,73664
130560,115648,73984
148096,128768,75328
101440,89792,74048
128192,112384,74688
167424,147840,74176
123520,111872,72320
128832,114880,73408
132736,114752,75776
136576,118656,75392
149696,129984,75456
77760,68928,73984
173952,149504,76224
107456,94784,74240
25984,25088,67776
235904,196160,78784
141632,126528,73280
70528,61440,75264
75136,65600,75008
126080,110400,74816
100672,85568,77056
142976,124288,75328
115456,100928,74880
236032,192384,80384
100736,88704,74432
136128,117824,75712
140800,125184,73664
20608,20224,66944
33152,31360,69248
146880,130368,73792
117120,103232,74368
127168,112768,73856
109632,96960,74048
148160,123264,78784
128256,95808,87680
152768,133376,75072
67328,60160,73280
30400,28032,71168
132736,115840,75072
88320,73280,78912
20992,20544,66816
201984,177792,74432
156224,137472,74496
118080,105024,73600
158912,135104,77056
121152,104896,75648
38272,35712,70208
122688,107712,74624
38592,27904,90688
51584,38912,86848
113856,100608,74112
100352,47296,138944
42496,39104,71232
111616,98944,73920
44096,41216,70016
122368,106304,75392
142528,126208,73984
138048,121408,74496
122944,108992,73856
262080,153344,111936
80384,68800,76544
107072,94656,74112
